#     grain ID         completeness                 chi2                xi[0]                xi[1]                xi[2]            tVec_c[0]            tVec_c[1]            tVec_c[2]            vInv_s[0]            vInv_s[1]            vInv_s[2]    vInv_s[4]*sqrt(2)    vInv_s[5]*sqrt(2)    vInv_s[6]*sqrt(2)           ln(V[0,0])           ln(V[1,1])           ln(V[2,2])           ln(V[1,2])           ln(V[0,2])           ln(V[0,1])
           201                    1    3.31692369033e-05        1.28157428883       0.652613535252      -0.192516984872     -0.0804739662539      -0.251870257598        0.17096670063        1.00074508116       0.996546651764        1.00076887624   -0.000291076812159    0.000131488235573    -0.00104056187853   -0.000744528367561     0.00345961787437   -0.000768555292942    0.000206065119267   -9.28300945131e-05    0.000736777717649
           202                    1    6.60781405157e-05        1.31648357393       0.763113291359      -0.129917897602      0.0843087628054      -0.308090188601        0.38159647824        1.00097852624       0.996266587482        1.00079468519   -0.000125896658073    0.000268141511971   -0.000166013504359   -0.000978022955522     0.00374040999595   -0.000794347682828    8.91423905072e-05    -0.00018943149793    0.000117542964542
           203                    1    4.45545484437e-05        1.28870195895       0.730886915112     -0.0393020887709     -0.0316038107211      -0.298945012241      -0.372797726031         1.0006346966       0.996765533257        1.00080878224   -0.000221876210369   -0.000260302184312    -0.00170441229195   -0.000633751117005     0.00324045040558   -0.000808426093699    0.000157192029348    0.000184023439783     0.00120678672689
           204                    1     0.00014673859343         1.2425006516       0.568939254401      -0.185306229176      -0.203185292232      -0.153195245021       0.212784807296        1.00113283707       0.996807246551        1.00013193584   -0.000179202987206    0.000208992013296   -0.000495579281711    -0.00113212355821     0.00319793083389   -0.000131908190392    0.000126884069108   -0.000147664064302    0.000350779960321
           205                    1    5.71033052508e-05       -1.26930418169      -0.555532584631      -0.193382867995     -0.0157525096657      0.0869314259825      -0.286556216216        1.00058972656       0.996521652242        1.00079189973    0.000513625693986     0.00013114589226    -0.00100079072747   -0.000589297652834     0.00348472897809   -0.000791515997442   -0.000363710201007   -9.27988403493e-05    0.000708707473374
           206                    1    6.10178313506e-05       -1.22505755686      -0.559177432492      -0.212611657676      -0.239523641953      -0.394868575095      -0.283094764888        1.00061277659        0.99700212042        1.00057759559    0.000559722983775    2.51920668974e-05    -0.00110412589192   -0.000612283618967     0.00300276670285   -0.000577350264398   -0.000396270939335   -1.79575777585e-05    0.000781671664552
           207                    1    0.000193144229281       -1.33057832684       -0.56574178341       -0.16289687204      -0.375456179157      -0.367063098028      0.0449113194852        1.00062554035       0.996934823871        1.00043643504    0.000712044462106   -6.56307374863e-06   -0.000623234351781   -0.000625247544783     0.00307010809984   -0.000436212886474   -0.000504153680949     4.5272405473e-06    0.000441230856667
           208                    1    9.23631818924e-05        -1.2523662585      -0.524900971659      -0.301255741377      -0.450884606156      -0.282321933329      -0.185364023925        1.00035011835       0.997488520158        1.00039414023     0.00135664558342     0.00013462880067   -0.000606188248637   -0.000349960538316      0.0025151926235   -0.000393597367428   -0.000960331403663    -9.5367399368e-05    0.000429149713052
           209                    1    3.15236595227e-05       -1.22393648668      -0.532121759567      -0.365529238463      -0.342040806605       -0.21368669793       0.108126203201        1.00050728687       0.996979749339        1.00071611762    0.000885600222913    7.07146186202e-05   -0.000463076765091   -0.000507103309697     0.00302507140775   -0.000715663793792   -0.000626945227825   -5.00748751899e-05    0.000327872737612
           210                    1    9.90979271897e-05       -1.31653374086       -0.58748840333       -0.28988626511     -0.0995186719141      -0.212016793095     -0.0820851236794        1.00069789542          0.996870392        1.00049720873    0.000495836603304   -8.77924414769e-06   -0.000975957870672   -0.000697413583394     0.00313481617366   -0.000497023588858   -0.000351069816072    6.08302162556e-06    0.000690946414426
           211                    1    2.94766056495e-05       -1.41157315222      -0.586047967677      -0.311233879303      -0.164245294268      0.0615137906693      -0.442022836436        1.00034337116       0.997106670227        1.00044602337    0.000239145707823   -3.98015346487e-05   -0.000744372909842   -0.000343173101416     0.00289767691679   -0.000445909221544   -0.000169301484706    2.80882680319e-05    0.000527021208105
           212                    1    2.74881044369e-05        1.43848977772       0.531601719434      -0.185326530183      -0.122071044345      -0.395981104321       0.120623371481        1.00056565078       0.996442763974        1.00074453786    2.55356199601e-05    4.82064776039e-05   -0.000672347823041   -0.000565377082033     0.00356369170719   -0.000744260085619   -1.80899838091e-05   -3.40691128804e-05    0.000476134923468
           213                    1    6.03109357478e-05        1.44888398927       0.565165863057      -0.195315439927      0.0283481195847      -0.284424865062      -0.292193122468        1.00054734519       0.996947897555        1.00078836193   -0.000107843846402   -0.000272401369936     -0.0010735807392   -0.000546888391392      0.0030570617491   -0.000788029895387    7.64168310456e-05    0.000192517320599    0.000760096471573
           214                    1    0.000106757044695        1.44357043371       0.479679093781       -0.22957310606       0.245045336568      0.0949701828475      -0.388983972555        1.00093537691       0.996711507531        1.00043739706   -0.000557689455579    6.75448301713e-05    -0.00133175102567   -0.000934494778122     0.00329443457001   -0.000437222419773    0.000394887036357   -4.75427509216e-05    0.000942791743866
           215                    1    2.61181521151e-05        1.46849485903       0.420577593051      -0.171953963479       0.042238226035     0.00903033347911       0.463542506704        1.00042128196       0.996770426301        1.00052860133   -4.81388819147e-05    1.22900071341e-06    0.000483872660925   -0.000421134622487     0.00323485937887   -0.000528461089388    3.40855521209e-05    -8.7445437501e-07   -0.000342631153308
           216                    1     7.4330978211e-05          1.459247565       0.336298406284      -0.127037579989     -0.0818896923692      -0.396190225832       0.368016240817         1.0002899123       0.996836395947        1.00062379237   -8.87382015224e-05   -0.000105936360038   -6.04222440512e-05   -0.000289866566174     0.00316862172042   -0.000623593114744    6.28288468017e-05    7.48754555794e-05    4.27888525411e-05
           217                    1    3.58987231621e-05       -1.39111929177      -0.647843980411      -0.181606563007      -0.182820505677       -0.27359583604      -0.290272329723        1.00070782179       0.997180936026        1.00059102159    0.000189485725873   -0.000137205203588    -0.00143087033136   -0.000707054380269     0.00282356755161   -0.000590833328324   -0.000134087118881    9.68879475187e-05     0.00101284219877
           218                    1    6.50707752562e-05        1.39898174654       0.697573916988      -0.143385352049       0.437168817205      -0.209288186241      -0.425445485636        1.00055546667       0.997169557311        1.00060834014   -7.37067395785e-05    4.29568599872e-05    -0.00130551241322   -0.000554885418432     0.00283488487434   -0.000608153354363    5.21625367957e-05   -3.03333475137e-05    0.000924188289763
           219                    1    8.22269526628e-05       -1.35652963121      -0.509224613216     -0.0809633562839       0.223682720293      -0.116214565613      -0.111263811055        1.00051774009       0.996819676426        1.00105071544   -0.000421994710687    5.55811466552e-05   -0.000706340624396   -0.000517480437571     0.00318556144156    -0.00105011850681    0.000298704047913   -3.91964153239e-05    0.000500118814617
           220                    1    8.98541281727e-05        1.33624964467       0.581266205178      -0.100892674772       0.425550231083      -0.154840239047      -0.347618669049        1.00070567405       0.996649253912        1.00055320572   -0.000516958022325   -0.000345684738928   -0.000769305468601   -0.000705247163471     0.00335658807913   -0.000552955972528    0.000366123655538    0.000244381866171     0.00054474707757
           221                    1    0.000224998735293       -1.39177052038       0.163699479276       0.430705852178      -0.314303804153      -0.266287713461      -0.023809816306        1.00044845502        0.99706034783        1.00047809829    0.000614717975863    0.000168356361631   -0.000423099567441   -0.000448302587041     0.00294412117111   -0.000477882354991   -0.000435225190929   -0.000119055920153    0.000299575916213
           222                    1    7.25646007834e-05       -1.31538865361      -0.584179015029       0.104120840477       0.262791359888     -0.0988145767703       0.218217401885        1.00034356191       0.996537052347        1.00090044531     1.7481925335e-05    0.000159132664018   -0.000263181928238   -0.000343479237319     0.00346897500464    -0.00090003375059   -1.23879522014e-05   -0.000112454995763    0.000186389360089
           223                    1    0.000138420650358       -1.30486110291      -0.638843125174       0.137786195804      -0.224557391984      0.0653217525655      -0.252558354533        1.00065537677       0.996551331527        1.00090993578     0.00029637328156   -1.20327675969e-05    -0.00125305640366   -0.000654768972458     0.00345504506169    -0.00090950002522   -0.000209830530262    8.40883987013e-06    0.000887284503714
           224                    1    4.69421978608e-05       -1.32242329206      -0.731443172963      0.0186791136214     -0.0897444046536     -0.0504639826856     -0.0886403306489        1.00072989734       0.996297555942         1.0008605649    3.19634665678e-05   -0.000143046426184    -0.00135948267868   -0.000729163247352     0.00370977943707   -0.000860189468194   -2.25851056046e-05     0.00010105787788    0.000962731038421
           225                    1    9.62529693665e-05       -1.31823054483      -0.668829733754      0.0328252142845       0.110274181825      -0.155511659035     0.00372116083859        1.00052408181       0.996829568587        1.00066351671    1.86381122377e-05   -0.000335282510523   -0.000731756293828   -0.000523782400818     0.00317560235254   -0.000663268525084   -1.31342758142e-05    0.000236936453954    0.000518114477439
           226                    1    0.000309808359695       -1.35707621851      -0.676715826579     -0.0259652759359     -0.0238593957039      -0.329737330699     0.00462972946169        1.00074387581       0.996806387298        1.00066271163   -0.000379650151686    0.000290912952807   -0.000931452265729   -0.000743361023265     0.00319897703353   -0.000662434949433    0.000268725900739    -0.00020547347679    0.000659417276082
           227                    1    0.000364591173573       -1.31157523575      -0.860689447798     -0.0870794353568     0.00249032743115     0.00953524622034      -0.201784219824         1.0007856124       0.996277608989        1.00096182086    0.000129745880215   -0.000126663427558    -0.00172601957562   -0.000784554116519     0.00373008867552   -0.000961350401048   -9.18164864469e-05     8.9430368037e-05     0.00122227349926
           228                    1    0.000346788235338       -1.11106516441      -0.668723368385     -0.0669679479148     -0.0777679777192     -0.0327052255966      -0.302108781586        1.00054874313       0.996296620713        1.00095949687     0.00062608558924    1.82536675351e-06    -0.00117997803539   -0.000548243931229     0.00371070187807   -0.000958938729714   -0.000443319048341   -1.47472007199e-06     0.00083569041579
           229                    1    3.29673365195e-05       -1.04044085616       -0.66421002988     -0.0526769251888       0.429873990732       0.052227832416       0.470129024834        1.00066724362       0.996475138366        1.00085986282    0.000540220449105    0.000225150640204   -0.000849400924352   -0.000666827800424     0.00353134302279   -0.000859407623403   -0.000382551785395   -0.000159198973325    0.000601507987384
           230                    1     3.4521346111e-05        1.12118943362       0.875779973564       0.165652655556       0.293819638774       -0.10409627791       0.103938913857        1.00094926345       0.996603872484        1.00112336823   -0.000386333301687   -0.000466112625347    -0.00142021365301   -0.000948254158569     0.00340245118568    -0.00112264612514    0.000273655902639    0.000329387613362     0.00100551987744
           231                    1    6.36532015759e-05        1.18370168359       0.843585458204       0.160549568574      -0.159899680375      -0.256104363823       0.288091869809        1.00098480087       0.995962771933        1.00104713973   -0.000109964726372    0.000146314272427   -0.000787431458338     -0.0009841557073     0.00404555845582     -0.0010465835016    7.78445626039e-05   -0.000103333143625    0.000557646424512
           232                    1    0.000150485816914       -1.11577140757       -1.04171034758       0.298643019333      0.0745516111998      0.0626471766533      -0.399750249997        1.00129053752       0.995844533863        1.00116655004    0.000365301151037    4.37842995681e-05    -0.00168067850589    -0.00128899809536     0.00416486709764    -0.00116583626747   -0.000258712685909    -3.1075864435e-05     0.00119013152057
           233                    1    0.000344448319901       -1.15112552576       -1.04432721679       0.315512129571        0.43963523518      -0.123483052686       0.169931011096         1.0012044007       0.995972262713        1.00057315733   -0.000407768139513    8.36528166376e-05    -0.00148868727625    -0.00120311961067     0.00403646882197   -0.000572949754327    0.000288803964093   -5.89469851023e-05     0.00105414326881
           234                    1    0.000126798030918       -1.09879654684       -1.00832086336         0.2716118068       0.152427386963       0.115714726646      -0.431557356124        1.00098558726       0.996102755159        1.00098986616    0.000357258161402   -0.000139476530503   -0.000983520217084   -0.000984854909714     0.00390513386159   -0.000989339773753   -0.000252953647189    9.84395449546e-05     0.00069645679696
           235                    1    2.61731596787e-05       -1.07606420596       -0.98407373042       0.306276848674      -0.186645654006     -0.0425361271802      -0.185145214395        1.00121614994       0.996094991815        1.00089137068    0.000351035477481   -0.000445915678933    -0.00109712050531    -0.00121506025815     0.00391298579239   -0.000890893222894   -0.000248472241218    0.000314881773964    0.000776788456364
           236                    1    6.24398879943e-05        -1.0747872009       -1.02293315006       0.325234740696      -0.156399100428      -0.335870950184       0.127719497941        1.00132400028       0.996059716012        1.00085915534    0.000190736181617    0.000115104816597   -0.000952813078356    -0.00132289409411     0.00394830446148    -0.00085877406216   -0.000135106677564    -8.1348150105e-05    0.000674630256731
           237                    1    5.71049259179e-05       -1.03676175084       -1.08717940443       0.294392990117      -0.324631574872      -0.369450746372     -0.0835332702272        1.00143863856       0.995643346185        1.00075219221    2.74618402477e-05   -0.000256805516855   -0.000744166482073    -0.00143744967832     0.00436631099422   -0.000751892808958   -1.94057118451e-05    0.000181385134204    0.000526973793124
           238                    1    0.000358147321012        1.20331196821       0.987723866401        0.27720284367       0.325745204176       0.290971642307       0.277038363472        1.00062981722       0.996311032773        1.00113156554   -0.000166242788276    5.55876856959e-05   -0.000863293708835   -0.000629431578098     0.00369598234347    -0.00113091811816    0.000117690139618   -3.92359236703e-05    0.000611374700352
           239                    1    0.000133054836512       -1.19950455596      -0.938816593939       0.414097442111       0.144597190418      -0.116082721756       0.233131727605         1.0010829963       0.995799394259        1.00144054605   -0.000262805109412   -0.000125606949615    -0.00138428200531    -0.00108192662937      0.0042099518358    -0.00143948822792    0.000186132156945    8.87966816124e-05    0.000980374265732
           240                    1    4.59080023988e-05       -1.16649596316      -0.985347495735       0.399022161116       0.261779429968       0.213066528021      -0.344211210135        1.00104803589       0.995945871817        1.00099632934   -0.000402798849543   -0.000145908890438    -0.00134534276145    -0.00104702866921     0.00406286383927   -0.000995787386043    0.000285307772337    0.000103203504045    0.000952750094595
           241                    1    5.20759013543e-05         -0.610968016       -1.37792890987      -0.407887612432       0.290096690799      -0.169549586486      -0.288471272188         1.0009218461       0.996080314488        1.00136896441   -0.000264828102888   -0.000427290558436    -0.00170562646437   -0.000920647567949     0.00392813592655    -0.00136796510456    0.000187683814319    0.000301907586599     0.00120790186545
           242                    1    8.91467874756e-05       -1.13850142366      -0.928463577508       0.377244039356       0.314896199796     -0.0558235150734       0.206742192592        1.00101123904        0.99596369763         1.0012231419   -9.01668630112e-06   -7.37426380788e-05     -0.0013583493633    -0.00101026482537     0.00404493370463    -0.00122239309322    6.40982971095e-06    5.20888117034e-05    0.000961955543024
           243                    1    8.01630153577e-05        1.21776290035       0.924829416684      0.0163048547651    -0.00288979835349      -0.010394959721       -0.44366708606        1.00040133524       0.996778416879        1.00077306408   -9.65729875921e-05    0.000144528590545    -0.00106382094294   -0.000400966127794      0.0032270700014    -0.00077275787736    6.83327320607e-05   -0.000102111473275    0.000753294723597
           244                    1    0.000209397094236        1.24294840645       0.956965590558      0.0751307444232      0.0222316379318      -0.124848085171       -0.29658613772        1.00034145289       0.995653908587        1.00155404361   -4.93239105676e-05   -0.000370392715312    -0.00126025742143   -0.000340962324766     0.00435596302149    -0.00155280250558    3.50430299514e-05    0.000261674886863    0.000892930963123
           245                    1    0.000101770615896        1.26725340975       0.911425412397       0.142102903904     -0.0319911515114     -0.0713148955325      -0.403867287691        1.00021079666          0.996546382         1.0009846444   -0.000399060402267   -0.000418644898512    -0.00112598473676   -0.000210413018603     0.00345995390144   -0.000984076303472    0.000282645658028    0.000295962408691    0.000797527430863
           246                    1    3.80944004151e-05        1.27155571477       0.855253913213       0.127800166681      -0.139488649214      0.0650976116257       0.139219606258        1.00113296017       0.996015713902         1.0006829449    0.000207476923071    0.000537104905521    -0.00100259645533     -0.0011319952596     0.00399250780251   -0.000682628993966   -0.000147086027515    -0.00037949817235    0.000709984520635
           247                    1    3.36387783366e-05       -1.16103360034      -0.841877840533       0.085579329781      -0.437300474702       -0.14323600672       0.435007795876        1.00093688369       0.996668784541          1.000642667    0.000431706181136   -2.63085076227e-05    -0.00106915591831   -0.000936158865795      0.0033371099564   -0.000642413755943   -0.000305666707933    1.84727223268e-05    0.000756912028358
           248                    1    9.46991989221e-05       -1.13115937635      -0.892074698272      0.0949052030768       0.136241208545      -0.234963539088      0.0561049735324        1.00056109262        0.99663301652        1.00101754847    0.000201282341605     -0.0001120143269   -0.000576244754466   -0.000560849002186     0.00337275804642    -0.00101701785212   -0.000142479582406    7.91145952523e-05    0.000408033939027
           249                    1    0.000496416083489       -1.22279438782      -0.822441073398       0.110698937385      -0.118738536784      -0.022150044925       0.118165811946        1.00122782656        0.99624205784        1.00068354522    0.000373672032029    0.000166562621174   -0.000945995357856    -0.00122684253582      0.0037652807145   -0.000683269811249   -0.000264672744868   -0.000117753614052     0.00066978411552
           250                    1    0.000173204135251       -1.22972390438      -0.880721663288       0.123672419468       0.312907714511       -0.19643671335      -0.101581374138        1.00057647866       0.996996246133        1.00087290434   -0.000465661584688    3.58378496465e-05    -0.00107219602029   -0.000576024489237     0.00300861702676   -0.000872469003382    0.000329614526193   -2.51978913266e-05    0.000759075132535
           251                    1    8.21574090748e-05       -1.16172517526      -0.871423497944      0.0129341552028      -0.430244179373      -0.301211945873      -0.302149587561        1.00084627909        0.99635461042        1.00084473743    0.000318843252381   -9.47997201967e-05    -0.00104712461385   -0.000845644485082     0.00365235102151   -0.000844353157499   -0.000225747957543    6.68933326662e-05    0.000741460471957
           252                    1    5.31937313702e-05       -1.15418478856      -0.911213625972       0.013833448703       0.171820900769      -0.435541312586        0.38277470148        1.00038691376       0.996330676029        1.00117968434   -0.000268804324605    7.39191166787e-05   -0.000709317893752   -0.000386711541565     0.00367621695663    -0.00117896961478    0.000190297528553   -5.21800724861e-05    0.000502383779906
           253                    1     0.00016855896468       -1.11483864776      -0.922768162732      0.0197426090467      -0.449090157767     -0.0057033518997       0.324064962933        1.00081581412       0.996475222151        1.00081882863    0.000101632095626   -3.45043452015e-05     -0.0011526776231   -0.000815148640394     0.00353134065909   -0.000818490690748   -7.19522808006e-05    2.43490126928e-05    0.000816172243441
           254                    1    6.15838012156e-05       -1.09304669968      -0.950938409674      0.0776468166162      -0.364358227677      -0.420086203153       0.411102872505        1.00105368414       0.996477670051        1.00090088304    0.000447982633848   -0.000353447970979   -0.000867954482044     -0.0010529097548     0.00352878739605   -0.000900396120709   -0.000317111104051     0.00024958418375    0.000614456544726
           255                    1    7.76993073672e-05       -1.10341787967       -1.02327059841      0.0637803349367      -0.345646887323      -0.103667114069      -0.410019119045         1.0007131644       0.996527004571        1.00086637427    0.000309249213509   -0.000193414772139    -0.00117047181436   -0.000712557928103     0.00347940819698    -0.00086596592833   -0.000218901316823    0.000136566397513    0.000828778669901
           256                    1    0.000107446461798       -1.14750656419       -1.04929606588       0.012442179138      -0.481387253778     -0.0311072111936       0.232184882199        1.00090281541       0.996529664984        1.00068080255    0.000635568236504    0.000200884094866    -0.00129555717365   -0.000901977918419     0.00347689335831   -0.000680459666729   -0.000450108267835   -0.000142140285531    0.000917308573648
           257                    1    0.000227104667181       -1.13402729845      -0.921605300244       0.174349753991     -0.0381980760276     -0.0371400387595       0.169309325619        1.00118671737       0.995691941642         1.0009860956   -4.03986364165e-05    0.000134523547187   -0.000885868643616    -0.00118581282381     0.00431756235572   -0.000985604807277    2.85839122939e-05   -9.50103361936e-05    0.000627383170324
           258                    1    0.000176279934455       -1.20054394006      -0.739001606273     -0.0630049281362      -0.104426312187     -0.0363322170946      -0.381784630949        1.00044320081       0.996669567448        1.00074435647    0.000461615149053    0.000257216514704     -0.0011983061037   -0.000442726498497     0.00333640478189   -0.000744009679372   -0.000326911524294    -0.00018191015036    0.000848586339301
           259                    1    0.000154641226491       -1.22490128894      -0.736285850171    -0.00339505164438     -0.0104781900795      -0.206838329412      -0.151108059456        1.00047882117       0.996650230927        1.00079845092    0.000253036077274     0.00014438143591    -0.00100927172162   -0.000478446292183      0.0033556639066    -0.00079811108773   -0.000179188834197   -0.000102091887392    0.000714698948986
           260                    1    0.000739295510801       -1.16760962935      -0.798590060102     -0.0191312423802      -0.151085135079      -0.341356037531     -0.0860420841983         1.0007734042       0.996222022888        1.00104743196    0.000343472604892   -0.000402324047348    -0.00118759609433   -0.000772711800841     0.00378551547331    -0.00104681390769   -0.000243084783384    0.000284125268109    0.000840987807256
           261                    1    0.000709657154251       -1.15464155739      -0.841484397182      -0.143025525119      0.0397044283199      0.0982904889966      -0.167053746977        1.00040064507        0.99603212212        1.00135812009    -5.1799474315e-05   -3.78217905325e-05   -0.000883823590076   -0.000400368777877     0.00397596773915    -0.00135719765304    3.66840778315e-05    2.67320148439e-05    0.000626075902335
           262                    1     3.3780847605e-05       -1.18490187918      -0.850158102924       -0.19315860533      -0.464998921597      -0.190313425531      -0.394889496938        1.00060373099       0.996846445267        1.00066077814    0.000317604280067   -4.23385915913e-05     -0.0010033734719   -0.000603296356357     0.00315881562604    -0.00066053422748   -0.000224850084765    2.98392247846e-05    0.000710395484323
           263                    1    0.000328341605147       -1.13914055903      -0.785142667593       -0.13323668017      -0.101765773418      -0.267551900372       0.383587790638        1.00079972988       0.996146733367        1.00102926719    0.000275331453009   -0.000128689934902   -0.000730722386735   -0.000799272445051     0.00386086272724    -0.00102871475241   -0.000194940894464    9.08640286134e-05    0.000517480961014
           264                    1    0.000458986959337       -1.08577968947      -0.814651524215      -0.113352241883      -0.328079486416     -0.0640376375736      -0.169128885323        1.00090176412       0.996684392616        1.00072418921    0.000837424102151   -0.000323017755825   -0.000988755648041   -0.000901087141828     0.00332153748667   -0.000723725595625   -0.000592837557043    0.000228015338513    0.000699934215974
           265                    1     5.8425000528e-05       -1.21359618961      -0.784472831312      -0.163285720203     -0.0710116262775      -0.139232489296    -0.00932721172196        1.00110515193       0.996375113351        1.00061515374    0.000113404390419     0.00010392641161    -0.00158267190076    -0.00110391218877     0.00363210449292    -0.00061495868599   -8.03511965037e-05   -7.34688747537e-05     0.00112053527031
           266                    1     0.00425483360207       -1.18588618895       -0.77005157698      -0.231513953819      0.0261158169875      0.0670685015795     -0.0902825281759        1.00069933209       0.996447869243         1.0010288617    0.000192919866579   -0.000240644098256   -0.000998764714845   -0.000698823483957     0.00355871433645    -0.00102830903512   -0.000136527373452    0.000169965968373    0.000707231689394
           267                    1    3.15505809069e-05       -1.14895529765      -0.724378845448      -0.191433322895      -0.347526100598      -0.322565666616      -0.297245476017        1.00062986337       0.996469764173        1.00072238342    0.000404133682667   -4.53068673417e-05    -0.00102158654108   -0.000629403276587     0.00353678484612   -0.000722081229457   -0.000286156327704    3.19117886781e-05    0.000723416472657
           268                    1    8.94502833268e-05       -1.22628422414      -0.811499967315     -0.0889141880895     -0.0444263482736      0.0684348714122     -0.0755183449804        1.00084027481       0.996023018644        1.00119340548    -7.3420317393e-05   -0.000332422569284    -0.00101249967461   -0.000839637710299     0.00398516944589    -0.00119266501597    5.20727410635e-05    0.000234838134942    0.000717077642348
           269                    1    7.24193600222e-05       -1.21497797365      -0.590250422409     -0.0991460581001      0.0506181724118      0.0787426764951     -0.0362632387944        1.00104843071       0.996372484185        1.00089216645    0.000494921514744   -0.000234578736765     -0.0009993376203    -0.00104761786206     0.00363442338132   -0.000891693689612   -0.000350383651597    0.000165587674102    0.000707523213638
           270                    1    0.000117286202289        -1.2444641819      -0.632500007765      -0.124806830674       0.169740479113     -0.0298178708516      -0.258847250816        1.00073598165        0.99648278415        1.00092432888    0.000279472099135   -0.000222341769924    -0.00095343598802   -0.000735471055644     0.00352366360619   -0.000923870084252   -0.000197820445202    0.000157022295205     0.00067510546943
           271                    1    0.000197970824657       -1.18187131851      -0.684961390409      -0.126827483285    -0.00121372036174      -0.432237020977      -0.201752356836        1.00107766162       0.996633644148        1.00050262367    0.000276414886987    -0.00033810521502     -0.0010387421695    -0.00107678288727     0.00337232470091   -0.000502449746321   -0.000195647487886    0.000238815925355    0.000735321096393
           272                    1    7.54772673726e-05        1.06063080281        1.01761976695      0.0502891082633      -0.211896642155       0.107592047659      -0.338136470155        1.00082720102       0.996274187784        1.00089145901   -0.000446025527504   -9.13049159258e-05    -0.00129755549586   -0.000826435492485     0.00373324308771   -0.000891009999331    0.000315865590059    6.46517929803e-05    0.000918854049991
           273                    1    0.000160101840201        1.09382477304        1.02607458297      0.0739961332947       0.335640942285      -0.166435139327      -0.173888149102        1.00100035411       0.996733050643        1.00094223357   -0.000786255659176   -0.000101393831573    -0.00176691694785   -0.000999070330659      0.0032732360376    -0.00094163265839    0.000556659693493     7.1974360486e-05     0.00125083913713
           274                    1     0.00433304098681        -1.1538589144        -0.7125519497       0.198651262802        0.29224991021       0.150455499466     -0.0139957387634        1.00043041732       0.996334399464        1.00095059901   -2.05201634113e-05    0.000491217380409   -0.000978584645279   -0.000430024616468     0.00367257592918   -0.000950087139246    1.44093414114e-05   -0.000347098512392    0.000693083554301
           275       0.993902439024    4.48880501724e-05        -1.0981441021      -0.730235580241       0.204375821582      -0.395701718076     -0.0547593068002       0.442755332999        1.00105013549       0.996069888562        1.00073230145    0.000535356035204   -0.000267420063512    -0.00106144616036    -0.00104928466008     0.00393820952879   -0.000731943862101   -0.000379089841983    0.000188783947125    0.000751604029587
           276                    1    0.000100782169057       -1.10449081769      -0.658834012447       0.204465305093       0.276776605894      0.0698755050787      -0.140813868599        1.00066565683       0.996854708796        1.00080544985    0.000489510746494    0.000227861234677     -0.0012495047352   -0.000665031596774      0.0031506999713   -0.000805052685999   -0.000346613611943   -0.000161156930149    0.000884659314447
           277                    1    0.000100367909559       -1.08883348825      -0.713830454352       0.134750267435       0.247774635141       0.015770123733      -0.210836535571        1.00060241409       0.996414880266         1.0009464719    0.000408765112142      0.0009354933184     -0.0010931844863   -0.000601714895947     0.00359190379913   -0.000945763937532   -0.000289679044411   -0.000661093895786    0.000774249851532
           278                    1    0.000149868384343       -1.09143468679      -0.653449118294      0.0859545156533       0.368466758193       0.133505384577      -0.206987582088         1.0004491865       0.996482519156        1.00081942774   -0.000337013421784    0.000658794383047    -0.00134093554538   -0.000448527027172     0.00352416167622   -0.000818955478053    0.000238405675311   -0.000465429717879    0.000949587539095
           279                    1    0.000415993899006       -1.12065069463      -0.659140219197        0.27708500892       0.332569052898      -0.311329656599      -0.132221892459        1.00078930167       0.996813334805        1.00069712933    0.000337564570697   -0.000169605254207   -0.000563709101525   -0.000788903631556     0.00319186175161   -0.000696850748756   -0.000238968076571    0.000119792341602    0.000399067127535
           280                    1    9.75097100442e-05       -1.22247526411      -0.717760187864       0.156343529018       0.376613418791      -0.388577146126      -0.326024083098        1.00051649305       0.996832673494         1.0007796336    4.54776007994e-05     0.00013356924779   -0.000905804611976   -0.000516149840388     0.00317255954068    -0.00077932486944   -3.22262881222e-05   -9.43968775349e-05    0.000641352978211
           281                    1    0.000234959270136       -1.21333623771      -0.711834478799       0.122044550609       0.255806690802      -0.026770019219      -0.384139628474        1.00034595711       0.996428893738        1.00106418622   -0.000142760697882   -0.000163044358439    -0.00146268522046   -0.000345354745881     0.00357804030283    -0.00106360863658     0.00010113367468    0.000115260867192     0.00103595271205
           282                    1    5.78966470836e-05       -1.19562574173      -0.597158222392      0.0805219658757       0.276268310869       0.207241480634      -0.153893364297        1.00083416609       0.996723965207        1.00064211426   -0.000196622569993    0.000331473617875   -0.000844856692187   -0.000833612311403     0.00328160156215   -0.000641871094356    0.000139146597583   -0.000234172814903     0.00059811879559
           283                    1    5.70587568598e-05       -1.19373995376      -0.653778183043       0.105943253449        0.43032576829       0.187831458544      -0.050377077139        1.00070406866       0.996660897942        1.00072599623    3.70103222214e-05    7.87865937735e-05      -0.001050597484   -0.000703543070976      0.0033449666871   -0.000725730929095    -2.6225248086e-05   -5.56804718276e-05    0.000743866543424
           284                    1    0.000115680820849      -0.593241859714        -1.2375587003      -0.390672739779        0.13857639157      0.0951327539327      -0.273554196325        1.00120184054       0.995985236019        1.00090794641      0.0004385352722    0.000181876150756    -0.00149865687449    -0.00120054852402     0.00402345717762   -0.000907478042652   -0.000310642699573   -0.000128634904087      0.0010612257969
